店名: 湖里餐厅5620881, 地址: 海天路37－51号1层, 省市: 福建省, 厦门市
店名: 长浩餐厅  5639336, 地址: 高殿村寨上人和百货一楼(餐厅电话0592-5639336), 省市: 福建省, 厦门市
店名: 杏林餐厅, 地址: 杏林杏西路1号D商场及E商场一层, 省市: 福建省, 厦门市
店名: 演武餐厅, 地址: 演武路4号富万邦商业广场1楼, 省市: 福建省, 厦门市
店名: 华侨, 地址: 中山路5-17号, 省市: 福建省, 厦门市
店名: 世贸, 地址: 厦禾路882-888号禹州世贸商城1-2层, 省市: 福建省, 厦门市
店名: 城市广场, 地址: 嘉禾路SM城广场1层（餐厅电话0592-5551270）, 省市: 福建省, 厦门市
店名: 同安, 地址: 同安区西安路西安广场一层二层, 省市: 福建省, 厦门市
店名: 汇腾, 地址: 嘉禾路323号汇腾大厦1层, 省市: 福建省, 厦门市
店名: 东方时代, 地址: 湖滨西路111-112号东方时代广场1-2层, 省市: 福建省, 厦门市
店名: 明发, 地址: 明发家乐福肯德基（嘉禾路与莲前路交叉路口）, 省市: 福建省, 厦门市
店名: 滨北, 地址: 湖滨北路海湾新城一期一号楼一层, 省市: 福建省, 厦门市
店名: 同安城南, 地址: 同安区城南大街西侧大唐世家三期一A区一、二层, 省市: 福建省, 厦门市
店名: 集美杏东, 地址: 杏林东路11号之11-之32一层, 省市: 福建省, 厦门市
店名: 翔安马巷, 地址: 马巷镇巷南路翔安商业广场一、二层, 省市: 福建省, 厦门市
店名: 梧村汽车站, 地址: 厦禾路梧村汽车站改扩建工程一层肯德基餐厅, 省市: 福建省, 厦门市
店名: 兴隆, 地址: 兴隆路交叉口大唐世家一期G栋, 省市: 福建省, 厦门市
店名: 育秀, 地址: 厦门工人体育馆中心广场地下一层（0592-5339559）, 省市: 福建省, 厦门市
店名: 嘉禾, 地址: 莲坂“阳光世纪广场”一、二层, 省市: 福建省, 厦门市
店名: 鼓浪屿, 地址: 龙头路8号三友旅游城1F, 省市: 福建省, 厦门市
店名: 罗宾森广场, 地址: 厦禾路885号罗宾森广场一层, 省市: 福建省, 厦门市
店名: 机场, 地址: 高崎国际机场3号候机楼二层国际出发厅, 省市: 福建省, 厦门市
店名: 乐海, 地址: 乐海路23号二层（餐厅电话0592-6385016）, 省市: 福建省, 厦门市
店名: 湖里万达, 地址: 万达商业广场一层(05922366029), 省市: 福建省, 厦门市
店名: 汇景新城, 地址: 祥福五里23号汇景新城中心一层, 省市: 福建省, 厦门市
